Ladungsmenge Q,Abstand R,einfallender Spitzenüberdruck Pso,reflektierter Spitzenüberdruck Pr,einfallender Impuls is,reflektierter Impuls ir,Schockwellengeschwindigkeit u,Ankunftszeit ta,Dauer der Druckphase td,einfallender Spitzenüberdruck Pso,reflektierter Spitzenüberdruck Pr,einfallender Impuls is,reflektierter Impuls ir,Schockwellengeschwindigkeit u,Ankunftszeit ta,Dauer der Druckphase td
2,6.8,27.53291417,60.77609512,47.68041377,96.60372544,377.8550973,12.67255767,4.316865643,37.85883404,86.73760793,69.71115406,145.3908678,390.9277823,11.66782495,4.910743906
2,6.9,26.87948272,59.19709888,47.03796474,95.08748443,377.0209848,12.94194527,4.339355476,36.93546925,84.36709781,68.79841739,143.0723295,389.7488476,11.92599863,4.93722412
2,7,26.25425985,57.69372085,46.41253161,93.61772352,376.2209446,13.21184059,4.361564133,36.05232988,82.11305651,67.90863331,140.8259033,388.6182374,12.18488639,4.963195546
2,7.1,25.65556658,56.26097277,45.80345679,92.19234525,375.4529713,13.48221294,4.383498629,35.20699615,79.96760027,67.04092115,138.6482997,387.5332891,12.44445544,4.988686807
2,7.2,25.08184775,54.8942709,45.21011597,90.80937593,374.7152035,13.75303321,4.405165488,34.39722972,77.92350299,66.19444898,136.5364253,386.4915218,12.70467462,5.013724502
2,7.3,24.53166127,53.58939759,44.63191604,89.46695669,374.0059124,14.0242738,4.426570813,33.62095766,75.97413217,65.36843001,134.487368,385.4906223,12.9655143,5.03833336
2,7.4,24.00366837,52.34246703,44.06829307,88.16333524,373.3234914,14.29590858,4.447720344,32.87625795,74.1133919,64.56211927,132.4983843,384.528431,13.22694637,5.062536383
2,7.5,23.4966249,51.14989464,43.51871053,86.89685844,372.666446,14.56791282,4.468619507,32.16134656,72.33567212,63.77481065,130.5668869,383.6029306,13.4889441,5.086354972
2,7.6,23.0093734,50.00836967,42.9826576,85.66596532,372.0333855,14.84026308,4.489273456,31.47456567,70.63580325,63.00583412,128.6904342,382.7122346,13.75148213,5.109809049
2,7.7,22.540836,48.91483068,42.45964763,84.46918088,371.4230143,15.11293721,4.50968711,30.81437311,69.00901568,62.25455323,126.8667201,381.8545772,14.01453641,5.132917166
2,7.8,22.09000789,47.86644346,41.94921673,83.30511016,370.8341251,15.38591427,4.529865184,30.17933282,67.45090349,61.5203629,125.0935648,381.0283044,14.2780841,5.155696607
2,7.9,21.6559515,46.86058123,41.45092242,82.17243301,370.2655919,15.65917445,4.549812213,29.56810616,65.95739186,60.80268723,123.3689061,380.2318654,14.54210357,5.178163479
2,8,21.23779118,45.89480679,40.9643424,81.06989906,369.7163639,15.93269907,4.569532577,28.97944409,64.52470789,60.10097769,121.6907921,379.4638051,14.80657427,5.200332802
2,8.1,20.83470831,44.96685639,40.48907342,79.99632329,369.1854596,16.20647047,4.589030517,28.41218004,63.14935425,59.41471128,120.0573734,378.7227569,15.07147677,5.222218587
2,8.2,20.44593696,44.07462529,40.02473021,78.95058172,368.6719619,16.48047201,4.608310154,27.86522342,61.82808551,58.74338898,118.4668969,378.0074363,15.33679263,5.243833905
2,8.3,20.07075983,43.2161545,39.57094447,77.93160765,368.1750132,16.754688,4.627375501,27.33755374,60.55788678,58.08653423,116.9176995,377.316635,15.6025044,5.265190963
2,8.4,19.7085046,42.38961898,39.12736399,76.93838798,367.6938109,17.02910366,4.646230472,26.82821525,59.33595438,57.44369159,115.4082024,376.6492156,15.86859557,5.286301158
2,8.5,19.35854058,41.59331678,38.69365175,75.96995997,367.2276037,17.30370507,4.664878897,26.33631206,58.15967839,56.81442543,113.9369057,376.0041064,16.13505048,5.30717514
2,8.6,19.02027565,40.82565928,38.2694851,75.02540809,366.7756874,17.57847916,4.683324525,25.86100363,57.02662682,56.19831883,112.5023841,375.3802972,16.40185435,5.327822865
2,8.7,18.69315349,40.0851623,37.85455507,74.10386123,366.3374019,17.85341362,4.701571031,25.40150073,55.93453131,55.59497245,111.1032816,374.7768344,16.66899319,5.348253641
2,8.8,18.37665096,39.37043794,37.44856557,73.20449002,365.9121279,18.12849691,4.719622024,24.95706168,54.88127406,55.00400356,109.738308,374.192818,16.93645377,5.368476176
2,8.9,18.07027577,38.68018728,37.05123282,72.32650437,365.4992837,18.40371821,4.737481052,24.52698892,53.864876,54.42504509,108.4062345,373.6273974,17.2042236,5.38849862
2,9,17.77356433,38.01319356,36.66228465,71.46915117,365.0983233,18.67906737,4.755151602,24.11062588,52.88348605,53.8577448,107.1058905,373.079768,17.47229088,5.408328603
2,9.1,17.48607974,37.3683161,36.28145998,70.63171217,364.7087328,18.95453489,4.772637104,23.70735412,51.93537124,53.30176445,105.8361598,372.5491689,17.74064445,5.427973273
2,9.2,17.20740998,36.74448464,35.90850821,69.813502,364.3300293,19.23011191,4.789940937,23.31659063,51.01890783,52.75677909,104.5959779,372.0348793,18.0092738,5.447439325
2,9.3,16.93716622,36.1406942,35.54318876,69.01386629,363.9617579,19.50579013,4.807066426,22.93778543,50.13257305,52.22247632,103.3843288,371.5362163,18.27816901,5.466733039
2,9.4,16.67498124,35.55600039,35.18527055,68.23217996,363.60349,19.78156185,4.824016848,22.57041932,49.27493771,51.69855569,102.2002423,371.0525322,18.54732072,5.485860303
2,9.5,16.42050804,34.98951504,34.83453155,67.4678456,363.2548218,20.05741985,4.84079543,22.21400183,48.44465927,51.18472806,101.0427915,370.5832129,18.81672013,5.50482664
2,9.6,16.1734185,34.44040227,34.49075834,66.72029197,362.9153723,20.33335748,4.857405352,21.86806927,47.64047562,50.68071506,99.91109047,370.127675,19.08635892,5.523637236
2,9.7,15.93340213,33.90787484,34.15374573,65.98897257,362.5847817,20.60936854,4.873849745,21.53218299,46.86119933,50.18624857,98.804292,369.6853644,19.35622928,5.542296961
2,9.8,15.70016497,33.39119076,33.82329635,65.27336431,362.2627102,20.88544728,4.890131695,21.20592779,46.10571236,49.70107016,97.72158542,369.2557545,19.62632386,5.56081039
2,9.9,15.47342854,32.88965024,33.4992203,64.57296631,361.9488366,21.16158843,4.906254241,20.88891037,45.37296119,49.22493073,96.66219475,368.8383442,19.89663573,5.579181821
2,10,15.25292886,32.40259282,33.18133478,63.8872987,361.642857,21.43778709,4.922220377,20.58075793,44.66195241,48.75758997,95.62537686,368.4326571,20.16715839,5.597415298
3,1,2053.356306,13738.9226,249.6793847,1318.723799,1448.143376,0.3921063,1.162069268,2796.975029,20126.12976,262.8550035,2119.146087,1677.200324,0.35414233,0.770066649
3,1.1,1683.643742,10679.61958,272.918035,1157.115293,1320.583575,0.465568659,1.653315473,2340.953585,16163.20745,279.7948065,1851.88718,1542.948262,0.417100701,1.01212288
3,1.2,1398.676587,8424.512205,279.5918551,1028.665222,1212.548366,0.545676409,2.161581188,1977.002101,13099.77558,299.9858516,1640.307584,1425.439343,0.485528192,1.334727449
3,1.3,1175.639557,6736.042287,269.9552746,924.4046256,1120.421834,0.632398914,2.420700471,1683.399106,10706.4412,323.0354353,1469.193117,1322.254196,0.559482401,1.749301149
3,1.4,998.6544337,5453.565527,257.3781968,838.2775129,1041.365101,0.72568028,2.555163967,1444.325807,8819.851875,343.5001078,1328.308158,1231.426563,0.63899642,2.260862081
3,1.5,856.4544507,4466.462989,243.9689398,766.0600249,973.1247285,0.825443275,2.61773818,1248.016516,7320.845185,336.2095863,1210.537442,1151.302499,0.724081154,2.731421186
3,1.6,740.9044664,3697.30747,230.818198,704.7239138,913.8960748,0.931592723,2.627694083,1085.578312,6121.008099,325.4646791,1110.795441,1080.467442,0.814727571,2.978112465
3,1.7,646.03709,3091.086245,218.4385198,652.0461038,862.2228497,1.044018478,2.598069648,950.2029704,5153.920763,313.0151866,1025.359464,1017.703315,0.910908839,3.105389692
3,1.8,567.4116588,2608.166767,207.028835,606.360689,816.9217609,1.162598029,2.547931652,836.6224183,4369.200195,299.9647273,951.4472717,961.9591146,1.012582333,3.174439271
3,1.9,501.6798476,2219.625895,196.6251744,566.3965672,777.0251715,1.287198776,2.495596094,740.7226012,3728.320645,286.9800737,886.9412926,912.3279645,1.119691496,3.198565238
3,2,446.2862337,1904.099773,187.1838988,531.1682854,741.7369982,1.417680033,2.453331519,659.2641937,3201.615515,274.4436783,830.2036865,868.0277635,1.232167573,3.185184086
3,2.1,399.2586356,1645.628552,178.6265764,499.9009241,710.3985063,1.553894777,2.426665606,589.6774328,2766.092917,262.5578365,779.9493795,828.3843131,1.349931199,3.145747027
3,2.2,359.0591851,1432.161936,170.8635385,471.9773176,682.4615869,1.695691179,2.41620227,529.9094988,2403.825615,251.4133206,735.1570562,792.8164711,1.472893877,3.093794741
3,2.3,324.4771229,1254.509904,163.8057511,446.9002745,657.4677466,1.842913936,2.419969883,478.3097859,2100.753709,241.0336241,695.0055793,760.8231197,1.600959311,3.041275308
3,2.4,294.5506721,1105.597284,157.3703618,424.2650757,635.0314893,1.995405436,2.435402101,433.5428713,1845.787737,231.4030538,658.8278028,731.9717974,1.734024644,2.996506286
3,2.5,268.5094463,979.9282876,151.482886,403.7391504,614.8270965,2.15300676,2.460698411,394.5219606,1630.132554,222.4843381,626.0765017,705.8888473,1.871981572,2.963936007
3,2.6,245.7315375,873.1978137,146.0776574,385.0468461,596.5780558,2.315558553,2.495539092,360.3576182,1446.77472,214.2295127,596.2988904,682.2509342,2.01471736,2.944917389
3,2.7,225.7112221,782.0064763,141.0974277,367.9578719,580.0485609,2.482901775,2.541195456,330.3180038,1290.091742,206.5865343,569.1173199,660.7777725,2.162115761,2.938800804
3,2.8,208.0344272,703.6497051,136.4925955,352.278428,565.036643,2.65487834,2.600106268,303.7978367,1155.552666,199.5031933,544.2144854,641.2259163,2.314057844,2.943970077
3,2.9,192.3599294,635.9602618,132.2203127,337.8443223,551.3685931,2.831331667,2.674991363,280.2940248,1039.487498,192.9293339,521.3219678,623.38347,2.470422735,2.958674748
3,3,178.4048252,577.1896416,128.2435987,324.5155781,538.8944102,3.012107138,2.767521231,259.3864197,938.9087529,186.8180215,500.2112701,607.0655888,2.631088284,2.981619637
3,3.1,165.9332155,525.918032,124.5305206,312.1721705,527.4840699,3.197052491,2.876471073,240.7225338,851.3726626,181.1260654,480.6867404,592.1106555,2.795931659,3.012310656
3,3.2,154.7473278,480.9854254,121.0534628,300.7106266,517.0244508,3.386018145,2.995236977,224.0053413,774.8707179,175.8141535,462.5799373,578.3770308,2.96482987,3.051169169
3,3.3,144.6805019,441.438527,117.7884921,290.0412929,507.4167927,3.578857465,3.111934247,208.9834905,707.7445012,170.8467617,445.7451074,565.7402918,3.137660236,3.099435629
3,3.4,135.5916118,406.4895494,114.714812,280.0861237,498.5745838,3.775426981,3.215990835,195.443413,648.6184982,166.1919397,430.0555293,554.0908808,3.314300796,3.158887447
3,3.5,127.3606013,375.4840169,111.814298,270.776878,490.4217992,3.975586559,3.311416765,183.2029319,596.3468474,161.8210372,415.400537,543.3321042,3.494630661,3.231390497
3,3.6,119.88489,347.8754503,109.071104,262.0536396,482.891425,4.179199539,3.399118464,172.1060598,549.9709424,157.7084062,401.6830802,533.3784235,3.678530332,3.318285571
3,3.7,113.0764638,323.2053375,106.4713303,253.8635962,475.924217,4.38613283,3.47993495,162.0187482,508.6855265,153.8311052,388.8177139,524.1539963,3.865881967,3.4195857
3,3.8,106.8595058,301.0871957,104.0027425,246.1600262,469.4676537,4.59625699,3.554631944,152.8253978,471.8114573,150.1686166,376.7289311,515.5914267,4.05656961,3.532941976
3,3.9,101.1684587,281.193816,101.6545348,238.9014518,463.4750484,4.809446263,3.62390093,144.4259826,438.773737,146.7025834,365.3497723,507.6306935,4.250479389,3.652350117
3,4,95.94643171,263.2470018,99.41713072,232.0509298,457.9047952,5.025578611,3.688361363,136.73367,409.0837151,143.4165698,354.6206611,500.2182287,4.447499679,3.766655516
3,4.1,91.14388379,247.0092701,97.28201332,225.5754533,452.7197252,5.244535713,3.748564789,129.6728439,382.3246121,140.295845,344.4884233,493.3061247,4.647521239,3.891810465
3,4.2,86.7175321,232.2771073,95.24158266,219.4454454,447.8865559,5.466202957,3.804999986,123.1774568,358.1396977,137.3271902,334.9054577,486.8514487,4.850437321,3.978313008
3,4.3,82.62944171,218.8754616,93.28903416,213.6343278,443.3754182,5.690469416,3.858098554,117.1896502,336.2225979,134.4987264,325.8290309,480.8156506,5.056143761,4.060845834
3,4.4,78.84626427,206.6532262,91.41825546,208.1181538,439.1594487,5.917227805,3.908240557,111.6585964,316.3093188,131.7997629,317.2206765,475.1640494,5.264539045,4.139631004
3,4.5,75.33859838,195.4795171,89.62373836,202.8752924,435.2144386,6.14637444,3.95575999,106.5395231,298.1716578,129.2206624,309.0456802,469.8653871,5.475524358,4.214882915
3,4.6,72.08045028,185.2405941,87.90050371,197.8861572,431.5185279,6.377809181,4.000949914,101.7928876,281.6117409,126.7527232,301.272637,464.8914396,5.689003618,4.286807353
3,4.7,69.04877751,175.8373032,86.24403695,193.1329724,428.0519414,6.611435364,4.044067191,97.38367831,266.4574786,124.3880744,293.8730699,460.2166783,5.904883498,4.355600884
3,4.8,66.22310136,167.182943,84.65023282,188.5995694,424.7967569,6.847159741,4.08533679,93.28081861,252.5587722,122.1195844,286.8210991,455.8179735,6.123073428,4.421450532
3,4.9,63.58517673,159.2014796,83.11534772,184.2712109,421.7367048,7.0848924,4.124955659,89.45665979,239.7843364,119.9407799,280.0931548,451.6743343,6.343485594,4.484533651
3,5,61.11870984,151.8260461,81.63595857,180.1344368,418.8569906,7.32454669,4.163096173,85.88654636,228.019029,117.8457747,273.6677279,447.7666811,6.566034923,4.545017974
3,5.1,58.80911633,144.9976783,80.20892722,176.1769296,416.1441405,7.566039143,4.199909206,82.54844325,217.1616007,115.8292067,267.5251507,444.0776443,6.790639061,4.603061766
3,5.2,56.64331311,138.6642445,78.83136948,172.3873968,413.5858648,7.809289391,4.235526826,79.42261509,207.1227912,113.8861828,261.6474063,440.5913879,7.017218344,4.658814082
3,5.3,54.60953894,132.7795381,77.50062825,168.755467,411.1709378,8.054220082,4.270064678,76.49134947,197.8237161,112.0122298,256.0179598,437.293453,7.245695761,4.712415077
3,5.4,52.69719918,127.3025042,76.21425001,165.2715984,408.8890914,8.300756796,4.303624069,73.73871764,189.1944931,110.2032513,250.6216105,434.1706193,7.475996913,4.763996368
3,5.5,50.89673125,122.1965799,74.96996423,161.9269983,406.7309208,8.548827961,4.336293792,71.15036694,181.1730722,108.4554893,245.4443611,431.2107832,7.70804997,4.813681415
3,5.6,49.19948759,117.429129,73.76566535,158.7135511,404.6878015,8.798364767,4.368151726,68.71334047,173.7042329,106.7654901,240.4733016,428.4028481,7.941785615,4.861585925
3,5.7,47.59763369,112.9709565,72.59939689,155.6237551,402.7518141,9.049301084,4.399266226,66.41591995,166.7387265,105.1300749,235.6965067,425.736628,8.177136999,4.907818261
3,5.8,46.08405899,108.7958906,71.46933742,152.6506656,400.9156786,9.301573374,4.429697343,64.2474885,160.2325368,103.5463121,231.1029443,423.202761,8.414039682,4.952479842
3,5.9,44.65229885,104.8804214,70.3737882,149.7878446,399.1726952,9.555120612,4.459497879,62.19841057,154.1462437,102.0114945,226.6823943,420.7926322,8.652431575,4.995665553
3,6,43.29646607,101.2033885,69.31116217,147.0293158,397.5166911,9.809884202,4.488714314,60.2599266,148.4444734,100.5231174,222.4253755,418.4983047,8.892252882,5.037464123
3,6.1,42.01119068,97.74571005,68.27997416,144.369524,395.9419734,10.0658079,4.517387611,58.42406054,143.0954212,99.07885999,218.3230805,416.312458,9.133446043,5.077958511
3,6.2,40.79156676,94.49014601,67.27883223,141.8032989,394.4432862,10.32283772,4.54555392,56.68353826,138.0704385,97.67656841,214.3673175,414.2283326,9.375955669,5.11722626
3,6.3,39.63310564,91.42109291,66.30642984,139.3258226,393.0157727,10.58092189,4.573245183,55.03171567,133.3436722,96.31424076,210.5504577,412.2396798,9.619728482,5.155339843
3,6.4,38.53169429,88.5244037,65.36153892,136.9326001,391.6549404,10.84001074,4.600489673,53.46251515,128.8917508,94.99001346,206.8653883,410.3407175,9.864713258,5.192366991
3,6.5,37.48355856,85.78723022,64.44300359,134.6194332,390.3566301,11.10005665,4.627312459,51.97036919,124.6935102,93.70214913,203.3054695,408.5260898,10.11086076,5.228371004
3,6.6,36.48523048,83.19788483,63.54973455,132.382396,389.1169878,11.36101395,4.653735806,50.55017046,120.729753,92.44902573,199.8644965,406.7908302,10.35812368,5.263411037
3,6.7,35.53351908,80.74571871,62.68070398,130.2178137,387.9324395,11.6228389,4.679779534,49.19722731,116.9830377,91.22912674,196.5366643,405.1303288,10.60645657,5.297542384
3,6.8,34.62548452,78.42101461,61.83494099,128.1222429,386.7996678,11.88548957,4.705461324,47.9072243,113.4374929,90.04103231,193.3165368,403.5403031,10.85581581,5.330816726
3,6.9,33.75841482,76.21489206,61.01152744,126.0924535,385.7155914,12.14892581,4.730796986,46.67618684,110.0786542,88.88341133,190.1990174,402.0167703,11.10615951,5.363282382
3,7,32.92980519,74.11922353,60.20959417,124.125413,384.6773458,12.41310916,4.755800696,45.50044968,106.8933195,87.7550142,187.1793237,400.5560234,11.35744748,5.394984531
3,7.1,32.13733937,72.12656014,59.42831758,122.218271,383.6822664,12.67800279,4.780485201,44.3766287,103.8694216,86.65466637,184.2529636,399.1546087,11.60964116,5.425965425
3,7.2,31.37887301,70.23006557,58.66691649,120.3683466,382.7278723,12.94357146,4.804861998,43.30159561,100.9959149,85.58126241,181.4157137,397.8093059,11.86270358,5.456264584
3,7.3,30.6524186,68.4234574,57.92464933,118.5731154,381.8118526,13.20978145,4.82894149,42.27245527,98.26267527,84.53376068,178.6635995,396.5171094,12.11659928,5.485918988
3,7.4,29.95613203,66.70095468,57.20081145,116.8301986,380.9320528,13.4766005,4.852733123,41.28652523,95.66041043,83.51117848,175.9928778,395.2752119,12.37129426,5.514963239
3,7.5,29.28830037,65.05723125,56.49473282,115.1373528,380.0864632,13.74399773,4.876245505,40.34131743,93.18058082,82.51258766,173.40002,394.0809891,12.62675598,5.543429732
3,7.6,28.6473309,63.4873739,55.80577575,113.4924601,379.2732077,14.01194364,4.899486513,39.43452156,90.81532854,81.53711057,170.881697,392.9319855,12.88295321,5.571348795
3,7.7,28.03174116,61.98684501,55.13333293,111.8935201,378.490534,14.28041003,4.92246338,38.56399015,88.55741396,80.58391644,168.4347654,391.825902,13.13985609,5.598748835
3,7.8,27.44014994,60.55144888,54.47682555,110.3386414,377.7368043,14.54936993,4.94518278,37.72772503,86.4001591,79.65221803,166.0562549,390.760584,13.39743598,5.625656464
3,7.9,26.87126915,59.17730167,53.83570157,108.8260345,377.0104871,14.81879758,4.967650892,36.92386511,84.3373968,78.74126856,163.7433566,389.7340109,13.6556655,5.65209662
3,8,26.32389637,57.86080419,53.20943415,107.3540052,376.3101493,15.0886684,4.989873466,36.15067525,82.36342513,77.85035894,161.4934121,388.7442863,13.91451842,5.67809268
3,8.1,25.79690818,56.59861748,52.59752019,105.920948,375.6344489,15.35895887,5.011855873,35.40653624,80.47296636,76.97881524,159.3039039,387.789629,14.17396967,5.703666564
3,8.2,25.28925396,55.38764077,51.99947893,104.5253407,374.9821289,15.62964659,5.033603153,34.68993559,78.66113014,76.12599627,157.1724459,386.8683647,14.43399523,5.728838832
3,8.3,24.79995039,54.22499152,51.41485074,103.1657392,374.352011,15.90071016,5.055120054,33.99945928,76.9233802,75.29129153,155.0967751,385.9789187,14.69457215,5.753628774
3,8.4,24.32807628,53.10798741,50.8431959,101.840772,373.7429902,16.17212915,5.076411071,33.33378413,75.25550434,74.47411916,153.0747441,385.1198084,14.95567849,5.778054493
3,8.5,23.87276797,52.03413002,50.28409355,100.5491364,373.1540294,16.44388411,5.097480471,32.69167088,73.65358733,73.67392412,151.1043134,384.2896375,15.21729327,5.802132987
